model_id,model_name,condition_id,condition_name,variant_id,variant_label,component_id,component_title,rep_idx,prompt,ok,error,prompt_tokens,completion_tokens,cost,output_file,raw_score,max_score,norm_score,axe_ok,axe_error,axe_profile,axe_violations,axe_incomplete,axe_passes,axe_inapplicable,axe_score,axe_json_file,resolved_output_path,component_name_from_score_json,axe_coverage,axe_json_path
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C21,Radio Group,5,"Create a radio group for “Theme” with options light, dark, high contrast as it would appear within a real web form.",True,,43,596,0.007238,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_05/c7fbadae9e.html,12,14,0.8571428571428571,True,,form_fragment_rules,1,0,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_05/c7fbadae9e.axe.json,cond_001/G3/C21/rep_05/c7fbadae9e.html,Radio Group,1.0,cond_001/G3/C21/rep_05/c7fbadae9e.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C21,Radio Group,6,"Create a radio group for “Theme” with options light, dark, high contrast as it would appear within a real web form.",True,,43,596,0.007238,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_06/1f5db2f3b7.html,14,14,1.0,True,,form_fragment_rules,1,0,1,0,0.5,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_06/1f5db2f3b7.axe.json,cond_001/G3/C21/rep_06/1f5db2f3b7.html,Radio Group,1.0,cond_001/G3/C21/rep_06/1f5db2f3b7.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C21,Radio Group,7,"Create a radio group for “Theme” with options light, dark, high contrast as it would appear within a real web form.",True,,43,596,0.007238,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_07/556e99b304.html,14,14,1.0,True,,form_fragment_rules,0,0,1,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_07/556e99b304.axe.json,cond_001/G3/C21/rep_07/556e99b304.html,Radio Group,1.0,cond_001/G3/C21/rep_07/556e99b304.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C21,Radio Group,8,"Create a radio group for “Theme” with options light, dark, high contrast as it would appear within a real web form.",True,,43,596,0.007238,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_08/83c2d48a8b.html,12,14,0.8571428571428571,True,,form_fragment_rules,0,0,0,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_08/83c2d48a8b.axe.json,cond_001/G3/C21/rep_08/83c2d48a8b.html,Radio Group,0.0,cond_001/G3/C21/rep_08/83c2d48a8b.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C21,Radio Group,9,"Create a radio group for “Theme” with options light, dark, high contrast as it would appear within a real web form.",True,,43,596,0.007238,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_09/d1e08833cc.html,14,14,1.0,True,,form_fragment_rules,1,0,1,0,0.5,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_09/d1e08833cc.axe.json,cond_001/G3/C21/rep_09/d1e08833cc.html,Radio Group,1.0,cond_001/G3/C21/rep_09/d1e08833cc.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C21,Radio Group,10,"Create a radio group for “Theme” with options light, dark, high contrast as it would appear within a real web form.",True,,43,596,0.007238,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_10/532ef1fdfd.html,14,14,1.0,True,,form_fragment_rules,1,0,2,0,0.6666666666666666,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C21/rep_10/532ef1fdfd.axe.json,cond_001/G3/C21/rep_10/532ef1fdfd.html,Radio Group,1.0,cond_001/G3/C21/rep_10/532ef1fdfd.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,1,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_01/cdd0a97a0d.html,14,16,0.875,True,,form_fragment_rules,0,0,1,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_01/cdd0a97a0d.axe.json,cond_001/G3/C22/rep_01/cdd0a97a0d.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_01/cdd0a97a0d.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,2,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_02/3ce1adcaa5.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_02/3ce1adcaa5.axe.json,cond_001/G3/C22/rep_02/3ce1adcaa5.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_02/3ce1adcaa5.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,3,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_03/3826b30cc8.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_03/3826b30cc8.axe.json,cond_001/G3/C22/rep_03/3826b30cc8.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_03/3826b30cc8.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,4,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_04/cb37608078.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_04/cb37608078.axe.json,cond_001/G3/C22/rep_04/cb37608078.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_04/cb37608078.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,5,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_05/f4e760f261.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_05/f4e760f261.axe.json,cond_001/G3/C22/rep_05/f4e760f261.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_05/f4e760f261.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,6,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_06/6c5e5b3d48.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_06/6c5e5b3d48.axe.json,cond_001/G3/C22/rep_06/6c5e5b3d48.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_06/6c5e5b3d48.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,7,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_07/c768568d58.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_07/c768568d58.axe.json,cond_001/G3/C22/rep_07/c768568d58.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_07/c768568d58.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,8,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_08/4153092648.html,12,16,0.75,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_08/4153092648.axe.json,cond_001/G3/C22/rep_08/4153092648.html,Radio Group with Accessible Description,1.0,cond_001/G3/C22/rep_08/4153092648.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,9,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_09/df9f85ff8c.html,0,16,0.0,True,,form_fragment_rules,0,0,0,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_09/df9f85ff8c.axe.json,cond_001/G3/C22/rep_09/df9f85ff8c.html,Radio Group with Accessible Description,0.0,cond_001/G3/C22/rep_09/df9f85ff8c.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C22,Radio Group with Accessible Description,10,"Create a radio group for “Theme” with options light, dark, high contrast with note “You can change this later” as it would appear within a real web form.",True,,52,596,0.007256,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_10/f2c22cf212.html,12,16,0.75,True,,form_fragment_rules,0,0,0,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C22/rep_10/f2c22cf212.axe.json,cond_001/G3/C22/rep_10/f2c22cf212.html,Radio Group with Accessible Description,0.0,cond_001/G3/C22/rep_10/f2c22cf212.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,1,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_01/789b7cb88a.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_01/789b7cb88a.axe.json,cond_001/G3/C23/rep_01/789b7cb88a.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_01/789b7cb88a.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,2,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_02/394801d112.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_02/394801d112.axe.json,cond_001/G3/C23/rep_02/394801d112.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_02/394801d112.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,3,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_03/4cbbb7f200.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_03/4cbbb7f200.axe.json,cond_001/G3/C23/rep_03/4cbbb7f200.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_03/4cbbb7f200.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,4,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_04/95d2273bae.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_04/95d2273bae.axe.json,cond_001/G3/C23/rep_04/95d2273bae.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_04/95d2273bae.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,5,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_05/6c7fb6a23d.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_05/6c7fb6a23d.axe.json,cond_001/G3/C23/rep_05/6c7fb6a23d.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_05/6c7fb6a23d.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,6,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_06/f3e09d6910.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_06/f3e09d6910.axe.json,cond_001/G3/C23/rep_06/f3e09d6910.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_06/f3e09d6910.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,7,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_07/d0608efa9f.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_07/d0608efa9f.axe.json,cond_001/G3/C23/rep_07/d0608efa9f.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_07/d0608efa9f.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,8,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_08/f96886873d.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_08/f96886873d.axe.json,cond_001/G3/C23/rep_08/f96886873d.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_08/f96886873d.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,9,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_09/4a5ed9194e.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_09/4a5ed9194e.axe.json,cond_001/G3/C23/rep_09/4a5ed9194e.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_09/4a5ed9194e.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C23,Radio Group with Validation Error,10,"Create a radio group for “Theme” with options light, dark, high contrast with a validation error “You must choose a theme to proceed” as it would appear within a real web form.",True,,56,596,0.007264,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_10/b7623eca38.html,18,22,0.8181818181818182,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C23/rep_10/b7623eca38.axe.json,cond_001/G3/C23/rep_10/b7623eca38.html,Radio Group with Validation Error,1.0,cond_001/G3/C23/rep_10/b7623eca38.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,1,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_01/42a3afcefa.html,12,12,1.0,True,,form_fragment_rules,1,0,1,0,0.5,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_01/42a3afcefa.axe.json,cond_001/G3/C24/rep_01/42a3afcefa.html,Checkbox Group,1.0,cond_001/G3/C24/rep_01/42a3afcefa.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,2,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_02/2ec513cbc7.html,10,12,0.8333333333333334,True,,form_fragment_rules,1,0,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_02/2ec513cbc7.axe.json,cond_001/G3/C24/rep_02/2ec513cbc7.html,Checkbox Group,1.0,cond_001/G3/C24/rep_02/2ec513cbc7.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,3,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,523,0.006368,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_03/94cf5efca0.html,0,12,0.0,True,,form_fragment_rules,0,0,0,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_03/94cf5efca0.axe.json,cond_001/G3/C24/rep_03/94cf5efca0.html,Checkbox Group,0.0,cond_001/G3/C24/rep_03/94cf5efca0.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,4,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_04/5ed88f129c.html,10,12,0.8333333333333334,True,,form_fragment_rules,1,0,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_04/5ed88f129c.axe.json,cond_001/G3/C24/rep_04/5ed88f129c.html,Checkbox Group,1.0,cond_001/G3/C24/rep_04/5ed88f129c.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,5,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_05/c32cf3d617.html,12,12,1.0,True,,form_fragment_rules,1,0,2,0,0.6666666666666666,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_05/c32cf3d617.axe.json,cond_001/G3/C24/rep_05/c32cf3d617.html,Checkbox Group,1.0,cond_001/G3/C24/rep_05/c32cf3d617.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,6,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_06/9f9c5cc2e4.html,12,12,1.0,True,,form_fragment_rules,0,0,1,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_06/9f9c5cc2e4.axe.json,cond_001/G3/C24/rep_06/9f9c5cc2e4.html,Checkbox Group,1.0,cond_001/G3/C24/rep_06/9f9c5cc2e4.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,7,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,968,0.011708,google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_07/6dae7d6019.html,12,12,1.0,True,,form_fragment_rules,0,0,3,0,1.0,google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_07/6dae7d6019.axe.json,cond_001/G3/C24/rep_07/6dae7d6019.html,Checkbox Group,1.0,cond_001/G3/C24/rep_07/6dae7d6019.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,8,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_08/3803f0f3f4.html,12,12,1.0,True,,form_fragment_rules,1,0,2,0,0.6666666666666666,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_08/3803f0f3f4.axe.json,cond_001/G3/C24/rep_08/3803f0f3f4.html,Checkbox Group,1.0,cond_001/G3/C24/rep_08/3803f0f3f4.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,9,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_09/f069baf9fc.html,10,12,0.8333333333333334,True,,form_fragment_rules,0,0,0,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_09/f069baf9fc.axe.json,cond_001/G3/C24/rep_09/f069baf9fc.html,Checkbox Group,0.0,cond_001/G3/C24/rep_09/f069baf9fc.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C24,Checkbox Group,10,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples as it would appear within a real web form.",True,,46,596,0.007244,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_10/5951e22722.html,10,12,0.8333333333333334,True,,form_fragment_rules,1,0,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C24/rep_10/5951e22722.axe.json,cond_001/G3/C24/rep_10/5951e22722.html,Checkbox Group,1.0,cond_001/G3/C24/rep_10/5951e22722.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C25,Checkbox Group with Accessible Description,1,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples with note “You can change this later” as it would appear within a real web form.",True,,55,596,0.007262,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_01/2403c33847.html,10,14,0.7142857142857143,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_01/2403c33847.axe.json,cond_001/G3/C25/rep_01/2403c33847.html,Checkbox Group with Accessible Description,1.0,cond_001/G3/C25/rep_01/2403c33847.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C25,Checkbox Group with Accessible Description,2,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples with note “You can change this later” as it would appear within a real web form.",True,,55,596,0.007262,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_02/ab76ac59dd.html,12,14,0.8571428571428571,True,,form_fragment_rules,0,0,0,0,1.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_02/ab76ac59dd.axe.json,cond_001/G3/C25/rep_02/ab76ac59dd.html,Checkbox Group with Accessible Description,0.0,cond_001/G3/C25/rep_02/ab76ac59dd.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C25,Checkbox Group with Accessible Description,3,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples with note “You can change this later” as it would appear within a real web form.",True,,55,596,0.007262,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_03/a5b1fcc8dd.html,10,14,0.7142857142857143,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_03/a5b1fcc8dd.axe.json,cond_001/G3/C25/rep_03/a5b1fcc8dd.html,Checkbox Group with Accessible Description,1.0,cond_001/G3/C25/rep_03/a5b1fcc8dd.axe.json
google/gemini-3.1-pro-preview,Google: Gemini 3.1 Pro Preview,cond_001,Unguided,G3,Detailed,C25,Checkbox Group with Accessible Description,4,"Create a checkbox group for “What fruits do you like?” with options bananas, oranges, apples with note “You can change this later” as it would appear within a real web form.",True,,55,596,0.007262,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_04/d26840a203.html,10,14,0.7142857142857143,True,,form_fragment_rules,0,1,0,0,0.0,output/_runs/gemini/google_gemini-3.1-pro-preview/cond_001/G3/C25/rep_04/d26840a203.axe.json,cond_001/G3/C25/rep_04/d26840a203.html,Checkbox Group with Accessible Description,1.0,cond_001/G3/C25/rep_04/d26840a203.axe.json
